-5852	-15.258	61.422	3.905	2.832	62.563	2.932
-5851	-15.241	61.412	3.903	2.813	62.636	2.899
-5850	-15.223	61.402	3.901	2.794	62.707	2.865
-5849	-15.206	61.392	3.898	2.775	62.777	2.831
-5848	-15.187	61.382	3.895	2.756	62.844	2.797
-5847	-15.168	61.372	3.892	2.737	62.909	2.762
-5846	-15.148	61.362	3.889	2.717	62.973	2.727
-5845	-15.128	61.353	3.886	2.698	63.034	2.692
-5844	-15.107	61.343	3.883	2.678	63.093	2.656
-5843	-15.085	61.334	3.879	2.659	63.15	2.621
-5842	-15.063	61.324	3.875	2.639	63.205	2.585
-5841	-15.040	61.315	3.871	2.62	63.257	2.549
-5840	-15.017	61.305	3.867	2.6	63.308	2.513
-5839	-14.993	61.296	3.863	2.58	63.355	2.477
-5838	-14.968	61.287	3.859	2.56	63.401	2.441
-5837	-14.943	61.278	3.854	2.54	63.444	2.405
-5836	-14.917	61.269	3.849	2.52	63.485	2.369
-5835	-14.891	61.26	3.844	2.5	63.524	2.333
-5834	-14.864	61.251	3.839	2.48	63.56	2.298
-5833	-14.836	61.242	3.834	2.46	63.593	2.263
-5832	-14.808	61.233	3.828	2.44	63.624	2.228
-5831	-14.779	61.224	3.822	2.42	63.652	2.193
-5830	-14.749	61.215	3.816	2.399	63.678	2.159
-5829	-14.719	61.207	3.810	2.379	63.701	2.125
-5828	-14.688	61.198	3.803	2.359	63.721	2.092
-5827	-14.657	61.19	3.797	2.338	63.738	2.059
-5826	-14.625	61.181	3.790	2.318	63.753	2.027
-5825	-14.592	61.173	3.782	2.297	63.765	1.996
-5824	-14.559	61.165	3.775	2.277	63.774	1.966
-5823	-14.525	61.157	3.767	2.256	63.78	1.936
-5822	-14.491	61.149	3.760	2.236	63.783	1.908
-5821	-14.456	61.141	3.752	2.215	63.783	1.88
-5820	-14.420	61.133	3.743	2.195	63.78	1.854
-5819	-14.384	61.125	3.735	2.174	63.775	1.829
-5818	-14.347	61.117	3.726	2.154	63.766	1.805
-5817	-14.310	61.11	3.717	2.133	63.753	1.782
-5816	-14.272	61.102	3.708	2.112	63.738	1.761
-5815	-14.233	61.095	3.699	2.092	63.72	1.741
-5814	-14.194	61.088	3.689	2.071	63.698	1.723
-5813	-14.155	61.081	3.679	2.051	63.673	1.707
-5812	-14.114	61.074	3.669	2.03	63.645	1.692
